2018-01-07,64.4495
2018-01-08,64.967
2018-01-09,63.3953
2018-01-12,65.1605
2018-01-13,63.1021
2018-01-14,63.153
2018-01-15,64.7588
2018-01-16,62.8933
2018-01-19,63.699
2018-01-20,63.8475
2018-01-21,63.614
2018-01-22,64.691
2018-01-23,64.4988
2018-01-27,62.464
2018-01-28,64.4105
2018-01-29,63.4998
2018-01-30,62.7575
2018-02-02,62.884
2018-02-03,64.7389
2018-02-04,63.68
2018-02-05,64.8748
2018-02-06,64.7363
2018-02-09,63.141
2018-02-10,62.9634
2018-02-11,64.1536
2018-02-12,63.43
2018-02-13,64.136
2018-02-16,63.2023
2018-02-18,63.245
2018-02-20,64.255
2018-02-23,65.1838
2018-02-24,65.2758
2018-02-25,65.0468
2018-02-26,62.9395
2018-02-27,63.7908
2018-03-02,64.8248
2018-03-03,64.8387
2018-03-04,63.8543
2018-03-05,64.2015
2018-03-09,64.616
2018-03-10,64.6983
2018-03-11,65.745
2018-03-12,63.5665
2018-03-13,65.6733
2018-03-16,63.8215
2018-03-17,63.692
2018-03-18,63.672
2018-03-19,65.4208
2018-03-20,64.4923
2018-03-23,63.2879
2018-03-24,65.1988
2018-03-25,64.3419
2018-03-26,65.6728
2018-03-27,64.6069
2018-03-30,64.6305
2018-03-31,63.5908
2018-04-06,63.158
2018-04-07,65.3321
2018-04-08,65.3295
2018-04-09,64.256
2018-04-10,64.366
2018-04-13,65.3885
2018-04-15,63.4026
2018-04-16,65.3685
2018-04-17,65.346
2018-04-20,64.5633
2018-04-21,65.92
2018-04-22,65.8183
2018-04-23,66.185
2018-04-24,64.4006
2018-04-27,65.6115
2018-04-28,66.3305
2018-04-29,65.2025
2018-04-30,66.578
2018-05-05,66.5194
2018-05-06,65.6425
2018-05-07,66.88
2018-05-08,66.0493
2018-05-11,64.8495
2018-05-12,66.202
2018-05-13,66.1895
2018-05-14,64.838
2018-05-15,66.5788
2018-05-18,64.5543
2018-05-19,65.6868
2018-05-20,64.8655
2018-05-21,65.7
2018-05-22,66.5728
2018-05-25,64.6228
2018-05-26,64.845
2018-05-27,65.9475
2018-05-28,65.901
2018-05-29,64.7615
2018-06-01,65.6083
2018-06-02,65.833
2018-06-03,64.8515
2018-06-04,65.1775
2018-06-05,65.8955
2018-06-08,67.11
2018-06-09,66.936
2018-06-10,66.8849
2018-06-11,65.891
2018-06-12,66.0301
2018-06-15,67.0868
2018-06-16,65.1505
2018-06-17,67.1135
2018-06-18,65.8495
2018-06-19,65.8195
2018-06-22,66.5098
2018-06-23,64.6406
2018-06-24,65.66
2018-06-25,66.6121
2018-06-26,65.6042
2018-06-29,66.917
2018-06-30,66.7549
2018-07-01,64.6223
2018-07-02,64.5705
2018-07-03,66.3963
2018-07-06,65.5785
2018-07-07,65.3749
2018-07-08,66.569
2018-07-09,64.5065
2018-07-10,65.3793
2018-07-13,66.4655
2018-07-14,66.4978
2018-07-15,64.3847
2018-07-16,64.4955
2018-07-17,65.4928
2018-07-20,65.551
2018-07-21,65.6506
2018-07-22,66.5283
2018-07-23,64.7138
2018-07-24,65.8916
2018-07-27,67.0028
2018-07-28,65.027
2018-07-29,66.8943
2018-07-30,67.0061
2018-07-31,65.0054
2018-08-03,65.9623
2018-08-04,65.9315
2018-08-05,64.8159
2018-08-06,65.7603
2018-08-07,64.8061
2018-08-10,66.759
2018-08-11,66.1732
2018-08-12,65.827
2018-08-13,67.9212
2018-08-14,67.1225
2018-08-17,68.22
2018-08-19,67.2525
2018-08-20,67.2385
2018-08-21,67.8298
2018-08-24,69.5093
2018-08-25,67.709
2018-08-26,69.161
2018-08-27,67.0605
2018-08-28,69.0808
2018-08-31,68.3062
2018-09-01,69.2603
2018-09-02,68.1638
2018-09-03,67.228
2018-09-04,68.4003
2018-09-07,68.7445
2018-09-08,69.606
2018-09-09,68.2945
2018-09-10,69.584
2018-09-11,67.3866
2018-09-14,68.3708
2018-09-15,69.4383
2018-09-16,68.5
2018-09-18,67.9255
2018-09-21,67.7531
2018-09-22,67.625
2018-09-23,66.9696
2018-09-24,68.0993
2018-09-28,69.0805
2018-09-29,69.1843
2018-09-30,68.7418
2018-10-01,67.554
2018-10-05,66.2905
2018-10-06,67.3908
2018-10-07,68.2571
2018-10-08,67.157
2018-10-09,65.7848
2018-10-12,67.726
2018-10-13,66.0215
2018-10-14,68.1123
2018-10-15,66.824
2018-10-16,67.9697
2018-10-19,67.8178
2018-10-20,67.8908
2018-10-21,66.1513
2018-10-23,67.8815
2018-10-26,65.9603
2018-10-27,66.9553
2018-10-28,67.0408
2018-10-29,68.1515
2018-10-30,68.2231
2018-11-02,67.4793
2018-11-03,67.451
2018-11-04,67.568
2018-11-05,67.6755
2018-11-06,67.791
2018-11-09,68.3378
2018-11-10,68.3495
2018-11-13,69.139
2018-11-16,68.169
2018-11-17,66.9805
2018-11-18,67.1138
2018-11-19,67.1105
2018-11-20,67.094
2018-11-23,67.349
2018-11-24,69.384
2018-11-26,68.5507
2018-11-27,69.7503
2018-11-30,68.8148
2018-12-01,68.518
2018-12-02,68.6158
2018-12-03,69.745
